Year,Month,Monthly_Anomaly,Monthly_Uncertainty,Annual_Anomaly,Annual_Uncertainty,FiveYear_Anomaly,FiveYear_Uncertainty,TenYear_Anomaly,TenYear_Uncertainty,TwentyYear_Anomaly,TwentyYear_Uncertainty
1971,7,-0.138,0.069,-0.125,0.045,0.024,0.028,-0.025,0.024,0.005,0.019
1971,8,-0.128,0.069,-0.124,0.045,0.02,0.028,-0.026,0.024,0.006,0.019
1971,9,-0.109,0.071,-0.11,0.045,0.015,0.028,-0.027,0.024,0.006,0.019
1971,10,-0.082,0.063,-0.104,0.045,0.009,0.028,-0.028,0.024,0.006,0.019
1971,11,-0.012,0.064,-0.094,0.045,0.003,0.028,-0.028,0.024,0.007,0.019
1971,12,-0.069,0.053,-0.076,0.045,-0.001,0.027,-0.027,0.024,0.008,0.019
1972,1,-0.238,0.05,-0.068,0.045,-0.002,0.027,-0.026,0.023,0.008,0.019
1972,2,-0.158,0.049,-0.049,0.045,-0.003,0.027,-0.023,0.023,0.007,0.019
1972,3,-0.017,0.062,-0.044,0.045,-0.005,0.027,-0.022,0.023,0.007,0.019
1972,4,0.011,0.067,-0.033,0.045,-0.008,0.027,-0.02,0.023,0.007,0.019
1972,5,-0.009,0.07,-0.031,0.045,-0.012,0.027,-0.02,0.023,0.007,0.019
1972,6,0.041,0.08,-0.008,0.045,-0.017,0.027,-0.018,0.023,0.007,0.018
1972,7,-0.033,0.07,0.033,0.044,-0.019,0.027,-0.018,0.023,0.007,0.018
1972,8,0.091,0.07,0.074,0.044,-0.022,0.027,-0.016,0.023,0.007,0.018
1972,9,-0.049,0.069,0.096,0.044,-0.021,0.027,-0.016,0.023,0.008,0.018
1972,10,0.055,0.065,0.115,0.044,-0.024,0.027,-0.016,0.023,0.008,0.018
1972,11,0.009,0.063,0.132,0.044,-0.023,0.027,-0.015,0.023,0.008,0.018
1972,12,0.214,0.054,0.138,0.043,-0.024,0.027,-0.015,0.022,0.01,0.018
1973,1,0.247,0.052,0.144,0.043,-0.024,0.027,-0.013,0.022,0.011,0.018
1973,2,0.341,0.053,0.136,0.042,-0.026,0.027,-0.011,0.022,0.012,0.018
1973,3,0.24,0.054,0.136,0.042,-0.028,0.027,-0.012,0.022,0.013,0.018
1973,4,0.246,0.064,0.135,0.042,-0.031,0.027,-0.011,0.022,0.015,0.018
1973,5,0.188,0.07,0.133,0.042,-0.035,0.027,-0.009,0.022,0.016,0.017
1973,6,0.12,0.063,0.113,0.042,-0.038,0.027,-0.01,0.022,0.016,0.017
1973,7,0.031,0.067,0.072,0.042,-0.041,0.027,-0.01,0.022,0.016,0.017
1973,8,0.0,0.073,0.018,0.041,-0.041,0.026,-0.011,0.022,0.017,0.017
1973,9,-0.044,0.069,-0.016,0.041,-0.043,0.026,-0.01,0.022,0.017,0.017
1973,10,0.043,0.061,-0.047,0.041,-0.045,0.026,-0.011,0.022,0.017,0.017
1973,11,-0.02,0.06,-0.075,0.041,-0.048,0.026,-0.01,0.021,0.017,0.017
1973,12,-0.029,0.054,-0.092,0.042,-0.049,0.026,-0.01,0.021,0.017,0.017
1974,1,-0.237,0.056,-0.104,0.042,-0.048,0.026,-0.009,0.021,0.018,0.017
1974,2,-0.317,0.047,-0.103,0.042,-0.05,0.026,-0.009,0.021,0.019,0.017
1974,3,-0.169,0.055,-0.11,0.042,-0.05,0.026,-0.009,0.021,0.02,0.016
1974,4,-0.118,0.068,-0.123,0.043,-0.052,0.026,-0.01,0.021,0.021,0.016
1974,5,-0.146,0.066,-0.13,0.043,-0.054,0.026,-0.012,0.021,0.023,0.016
1974,6,-0.089,0.069,-0.134,0.043,-0.051,0.026,-0.012,0.021,0.024,0.016
1974,7,-0.111,0.066,-0.108,0.043,-0.045,0.026,-0.012,0.021,0.024,0.016
1974,8,0.013,0.071,-0.078,0.044,-0.039,0.026,-0.012,0.02,0.026,0.016
1974,9,-0.13,0.075,-0.055,0.044,-0.035,0.026,-0.011,0.02,0.027,0.016
1974,10,-0.117,0.063,-0.044,0.044,-0.032,0.026,-0.01,0.02,0.028,0.016
1974,11,-0.096,0.072,-0.028,0.044,-0.029,0.026,-0.009,0.02,0.029,0.016
1974,12,-0.085,0.049,-0.023,0.044,-0.027,0.026,-0.007,0.02,0.029,0.016
1975,1,0.076,0.052,-0.022,0.045,-0.025,0.026,-0.007,0.02,0.03,0.016
1975,2,0.05,0.05,-0.041,0.044,-0.024,0.026,-0.006,0.02,0.03,0.016
1975,3,0.1,0.061,-0.04,0.044,-0.024,0.026,-0.005,0.02,0.031,0.016
1975,4,0.014,0.058,-0.04,0.044,-0.025,0.026,-0.004,0.02,0.032,0.016
1975,5,0.051,0.068,-0.054,0.044,-0.022,0.026,-0.002,0.02,0.033,0.016
1975,6,-0.033,0.076,-0.062,0.044,-0.026,0.026,-0.001,0.02,0.033,0.015
1975,7,-0.091,0.076,-0.076,0.044,-0.029,0.026,0.001,0.019,0.034,0.015
1975,8,-0.219,0.08,-0.095,0.044,-0.033,0.026,0.004,0.019,0.035,0.015
1975,9,-0.122,0.064,-0.13,0.044,-0.035,0.026,0.005,0.019,0.036,0.015
1975,10,-0.111,0.067,-0.143,0.044,-0.037,0.026,0.005,0.019,0.036,0.015
1975,11,-0.268,0.058,-0.173,0.043,-0.04,0.025,0.007,0.019,0.037,0.015
1975,12,-0.184,0.048,-0.19,0.043,-0.044,0.025,0.008,0.019,0.037,0.015
1976,1,-0.091,0.054,-0.192,0.042,-0.045,0.025,0.011,0.019,0.038,0.015
1976,2,-0.173,0.056,-0.19,0.043,-0.05,0.025,0.015,0.019,0.039,0.015
1976,3,-0.325,0.059,-0.191,0.043,-0.05,0.025,0.019,0.019,0.04,0.015
1976,4,-0.145,0.056,-0.201,0.043,-0.051,0.025,0.021,0.019,0.04,0.015
1976,5,-0.299,0.063,-0.186,0.043,-0.049,0.025,0.023,0.019,0.041,0.015
1976,6,-0.238,0.073,-0.161,0.043,-0.047,0.025,0.026,0.019,0.041,0.015
1976,7,-0.119,0.08,-0.144,0.043,-0.042,0.025,0.029,0.019,0.041,0.015
1976,8,-0.201,0.085,-0.113,0.043,-0.037,0.025,0.033,0.019,0.042,0.015
1976,9,-0.128,0.068,-0.069,0.043,-0.032,0.025,0.035,0.019,0.042,0.015
1976,10,-0.227,0.076,-0.041,0.043,-0.028,0.025,0.036,0.019,0.042,0.015
1976,11,-0.093,0.06,0.0,0.044,-0.027,0.025,0.037,0.019,0.043,0.015
1976,12,0.111,0.054,0.034,0.043,-0.024,0.025,0.04,0.019,0.043,0.015
1977,1,0.115,0.046,0.051,0.044,-0.022,0.024,0.043,0.019,0.044,0.015
1977,2,0.207,0.055,0.076,0.044,-0.021,0.024,0.044,0.019,0.046,0.015
1977,3,0.198,0.06,0.086,0.043,-0.016,0.024,0.044,0.019,0.046,0.015
1977,4,0.188,0.065,0.105,0.042,-0.011,0.024,0.044,0.019,0.047,0.015
1977,5,0.196,0.088,0.125,0.042,-0.006,0.023,0.044,0.019,0.047,0.015
1977,6,0.166,0.068,0.117,0.041,0.002,0.023,0.044,0.019,0.048,0.014
1977,7,0.091,0.066,0.112,0.041,0.006,0.023,0.044,0.019,0.05,0.014
1977,8,0.1,0.062,0.104,0.041,0.01,0.023,0.043,0.019,0.051,0.014
1977,9,-0.012,0.061,0.097,0.041,0.012,0.023,0.044,0.019,0.052,0.014
1977,10,0.006,0.062,0.089,0.041,0.017,0.023,0.044,0.019,0.053,0.014
1977,11,0.139,0.056,0.073,0.041,0.02,0.023,0.045,0.019,0.054,0.014
1977,12,0.013,0.047,0.051,0.04,0.022,0.023,0.046,0.019,0.055,0.014
1978,1,0.06,0.052,0.039,0.04,0.027,0.023,0.048,0.019,0.058,0.014
1978,2,0.108,0.049,0.01,0.04,0.033,0.022,0.048,0.019,0.059,0.014
1978,3,0.112,0.051,0.007,0.04,0.037,0.022,0.048,0.019,0.06,0.014
1978,4,0.101,0.059,0.004,0.04,0.04,0.022,0.048,0.019,0.062,0.014
1978,5,0.001,0.067,0.002,0.04,0.049,0.022,0.048,0.019,0.063,0.014
1978,6,-0.098,0.062,0.005,0.041,0.055,0.022,0.048,0.019,0.065,0.014
1978,7,-0.05,0.073,0.008,0.04,0.063,0.022,0.049,0.019,0.066,0.014
1978,8,-0.252,0.061,-0.003,0.04,0.071,0.022,0.051,0.019,0.068,0.014
1978,9,-0.044,0.065,-0.003,0.039,0.082,0.022,0.053,0.019,0.069,0.014
1978,10,-0.032,0.06,-0.002,0.039,0.087,0.022,0.054,0.019,0.07,0.014
1978,11,0.109,0.061,-0.005,0.038,0.093,0.022,0.056,0.019,0.07,0.014
1978,12,0.059,0.052,0.007,0.037,0.101,0.022,0.058,0.019,0.071,0.014
1979,1,0.094,0.041,0.013,0.036,0.107,0.022,0.061,0.019,0.071,0.014
1979,2,-0.032,0.039,0.042,0.035,0.115,0.023,0.064,0.019,0.072,0.014
1979,3,0.113,0.049,0.056,0.034,0.119,0.022,0.067,0.019,0.072,0.014
1979,4,0.112,0.046,0.073,0.033,0.124,0.022,0.069,0.019,0.072,0.014
1979,5,-0.032,0.08,0.082,0.032,0.127,0.022,0.072,0.019,0.071,0.014
1979,6,0.055,0.057,0.114,0.032,0.131,0.022,0.073,0.019,0.071,0.014
1979,7,0.014,0.045,0.129,0.032,0.13,0.022,0.074,0.019,0.072,0.015
1979,8,0.094,0.045,0.158,0.031,0.127,0.022,0.074,0.019,0.073,0.015
1979,9,0.124,0.043,0.166,0.031,0.122,0.022,0.076,0.019,0.073,0.015
1979,10,0.18,0.044,0.181,0.032,0.12,0.022,0.077,0.019,0.074,0.015
1979,11,0.207,0.042,0.202,0.032,0.118,0.022,0.077,0.019,0.074,0.015
1979,12,0.447,0.04,0.208,0.032,0.114,0.022,0.077,0.019,0.074,0.015
1980,1,0.281,0.044,0.224,0.032,0.113,0.022,0.077,0.019,0.075,0.015
1980,2,0.308,0.037,0.23,0.033,0.111,0.022,0.076,0.019,0.076,0.015
1980,3,0.216,0.046,0.228,0.033,0.112,0.022,0.076,0.019,0.078,0.015
1980,4,0.29,0.058,0.22,0.034,0.113,0.023,0.077,0.019,0.079,0.015
1980,5,0.221,0.061,0.222,0.035,0.112,0.023,0.077,0.019,0.08,0.015
1980,6,0.123,0.053,0.198,0.035,0.118,0.023,0.077,0.019,0.081,0.015
1980,7,0.202,0.055,0.21,0.035,0.124,0.023,0.078,0.019,0.083,0.015
1980,8,0.167,0.052,0.208,0.036,0.129,0.023,0.08,0.019,0.084,0.015
1980,9,0.108,0.054,0.217,0.036,0.131,0.023,0.082,0.019,0.085,0.015
1980,10,0.077,0.052,0.206,0.036,0.133,0.023,0.083,0.019,0.086,0.015
1980,11,0.238,0.053,0.196,0.036,0.137,0.023,0.085,0.019,0.088,0.015
1980,12,0.155,0.041,0.206,0.038,0.14,0.023,0.088,0.019,0.089,0.015
1981,1,0.424,0.046,0.209,0.037,0.143,0.023,0.09,0.019,0.09,0.016
1981,2,0.278,0.042,0.216,0.038,0.151,0.023,0.094,0.019,0.093,0.016
1981,3,0.331,0.046,0.217,0.038,0.156,0.023,0.098,0.019,0.095,0.016
1981,4,0.159,0.064,0.216,0.038,0.159,0.023,0.101,0.019,0.097,0.016
1981,5,0.093,0.066,0.203,0.037,0.161,0.023,0.104,0.019,0.098,0.016
1981,6,0.244,0.07,0.219,0.038,0.163,0.023,0.106,0.019,0.101,0.016
1981,7,0.237,0.065,0.189,0.037,0.164,0.023,0.107,0.02,0.103,0.016
1981,8,0.254,0.058,0.171,0.038,0.166,0.023,0.109,0.02,0.105,0.016
1981,9,0.127,0.059,0.135,0.038,0.167,0.023,0.11,0.02,0.106,0.016
1981,10,0.063,0.052,0.126,0.037,0.167,0.023,0.113,0.019,0.108,0.016
1981,11,0.077,0.051,0.122,0.038,0.171,0.023,0.113,0.02,0.109,0.016
1981,12,0.355,0.05,0.097,0.038,0.17,0.023,0.113,0.02,0.11,0.016
1982,1,0.061,0.048,0.08,0.038,0.169,0.023,0.114,0.02,0.113,0.017
1982,2,0.057,0.04,0.057,0.039,0.169,0.023,0.116,0.02,0.115,0.017
1982,3,-0.1,0.043,0.05,0.039,0.168,0.024,0.115,0.02,0.117,0.017
1982,4,0.054,0.054,0.053,0.039,0.165,0.024,0.115,0.02,0.117,0.017
1982,5,0.046,0.062,0.051,0.039,0.16,0.024,0.114,0.02,0.118,0.017
1982,6,-0.062,0.061,0.051,0.04,0.151,0.024,0.115,0.02,0.119,0.017
1982,7,0.035,0.062,0.083,0.04,0.149,0.024,0.117,0.02,0.119,0.017
1982,8,-0.021,0.063,0.111,0.04,0.142,0.024,0.118,0.02,0.119,0.017
1982,9,0.047,0.06,0.14,0.04,0.141,0.024,0.12,0.02,0.119,0.017
1982,10,0.097,0.058,0.152,0.04,0.137,0.024,0.122,0.02,0.119,0.017
1982,11,0.053,0.055,0.168,0.039,0.134,0.024,0.122,0.02,0.119,0.017
1982,12,0.35,0.054,0.183,0.039,0.133,0.024,0.125,0.02,0.119,0.018
1983,1,0.454,0.045,0.19,0.039,0.128,0.024,0.129,0.02,0.119,0.018
1983,2,0.383,0.043,0.213,0.039,0.128,0.024,0.13,0.02,0.119,0.018
1983,3,0.257,0.044,0.23,0.039,0.126,0.024,0.132,0.02,0.119,0.018
1983,4,0.198,0.051,0.231,0.039,0.126,0.024,0.134,0.02,0.119,0.018
1983,5,0.237,0.056,0.248,0.039,0.122,0.024,0.136,0.02,0.119,0.018
1983,6,0.119,0.061,0.231,0.039,0.121,0.024,0.139,0.02,0.119,0.018
1983,7,0.109,0.063,0.208,0.039,0.117,0.024,0.141,0.021,0.12,0.018
1983,8,0.256,0.063,0.183,0.039,0.117,0.024,0.146,0.021,0.12,0.018
1983,9,0.251,0.061,0.176,0.038,0.115,0.024,0.148,0.021,0.12,0.018
1983,10,0.115,0.062,0.167,0.039,0.115,0.024,0.151,0.021,0.121,0.018
1983,11,0.255,0.055,0.166,0.039,0.115,0.024,0.15,0.021,0.121,0.019
1983,12,0.147,0.051,0.154,0.039,0.111,0.024,0.152,0.021,0.122,0.019
1984,1,0.178,0.041,0.145,0.038,0.107,0.024,0.151,0.021,0.124,0.019
1984,2,0.079,0.042,0.13,0.038,0.104,0.024,0.153,0.021,0.125,0.019
1984,3,0.181,0.05,0.115,0.037,0.101,0.024,0.154,0.021,0.127,0.019
1984,4,0.086,0.055,0.104,0.037,0.101,0.024,0.154,0.021,0.129,0.019
1984,5,0.22,0.055,0.077,0.037,0.1,0.024,0.154,0.021,0.13,0.019
1984,6,-0.017,0.076,0.054,0.036,0.096,0.024,0.155,0.021,0.132,0.019
1984,7,-0.005,0.066,0.052,0.036,0.099,0.024,0.156,0.021,0.133,0.019
1984,8,0.078,0.056,0.041,0.037,0.104,0.024,0.157,0.021,0.134,0.019
1984,9,0.067,0.051,0.034,0.036,0.107,0.024,0.157,0.021,0.135,0.019
1984,10,-0.006,0.052,0.034,0.036,0.109,0.024,0.157,0.021,0.137,0.02
1984,11,-0.076,0.049,0.019,0.035,0.111,0.024,0.157,0.021,0.139,0.02
1984,12,-0.125,0.045,0.023,0.035,0.116,0.024,0.156,0.021,0.141,0.02
1985,1,0.155,0.043,0.019,0.034,0.121,0.024,0.157,0.022,0.142,0.02
1985,2,-0.06,0.047,0.023,0.034,0.124,0.024,0.157,0.022,0.144,0.02
1985,3,0.102,0.042,0.019,0.033,0.128,0.024,0.16,0.022,0.145,0.02
1985,4,0.08,0.046,0.026,0.033,0.13,0.024,0.161,0.022,0.147,0.02
1985,5,0.042,0.048,0.032,0.033,0.132,0.024,0.162,0.022,0.147,0.02
1985,6,0.037,0.058,0.049,0.032,0.133,0.024,0.163,0.022,0.149,0.02
1985,7,-0.057,0.054,0.053,0.032,0.133,0.024,0.164,0.022,0.151,0.021
1985,8,0.122,0.05,0.082,0.032,0.131,0.024,0.164,0.022,0.153,0.021
1985,9,0.026,0.045,0.089,0.032,0.133,0.024,0.165,0.022,0.155,0.021
1985,10,0.081,0.044,0.096,0.032,0.135,0.024,0.167,0.022,0.157,0.021
1985,11,-0.012,0.052,0.099,0.033,0.135,0.024,0.168,0.023,0.159,0.021
1985,12,0.079,0.046,0.096,0.032,0.138,0.024,0.17,0.023,0.161,0.021
1986,1,0.202,0.045,0.103,0.033,0.14,0.024,0.169,0.023,0.162,0.021
1986,2,0.293,0.038,0.097,0.033,0.141,0.024,0.171,0.023,0.165,0.021
1986,3,0.178,0.049,0.092,0.033,0.14,0.025,0.17,0.023,0.167,0.022
1986,4,0.169,0.051,0.092,0.033,0.143,0.025,0.173,0.023,0.169,0.022
1986,5,0.075,0.055,0.094,0.034,0.14,0.025,0.174,0.023,0.171,0.022
1986,6,0.004,0.051,0.094,0.034,0.141,0.025,0.175,0.023,0.172,0.022
1986,7,0.024,0.048,0.096,0.034,0.139,0.025,0.177,0.023,0.174,0.022
1986,8,0.054,0.048,0.103,0.034,0.14,0.025,0.177,0.024,0.176,0.022
1986,9,-0.031,0.053,0.097,0.034,0.14,0.025,0.178,0.024,0.177,0.022
1986,10,0.076,0.044,0.098,0.034,0.141,0.025,0.179,0.024,0.179,0.022
1986,11,0.013,0.045,0.105,0.035,0.138,0.025,0.181,0.024,0.18,0.022
1986,12,0.082,0.048,0.123,0.035,0.14,0.025,0.18,0.024,0.181,0.022
1987,1,0.23,0.047,0.148,0.035,0.143,0.025,0.183,0.024,0.181,0.023
1987,2,0.367,0.039,0.16,0.034,0.144,0.025,0.186,0.024,0.182,0.023
1987,3,0.113,0.043,0.184,0.034,0.146,0.025,0.189,0.024,0.183,0.023
1987,4,0.173,0.045,0.198,0.034,0.15,0.025,0.191,0.024,0.184,0.023
1987,5,0.162,0.048,0.21,0.034,0.153,0.026,0.192,0.025,0.184,0.023
1987,6,0.222,0.05,0.237,0.034,0.161,0.026,0.195,0.025,0.185,0.023
1987,7,0.328,0.044,0.256,0.035,0.165,0.026,0.195,0.025,0.186,0.023
1987,8,0.195,0.047,0.248,0.034,0.171,0.026,0.195,0.025,0.187,0.023
1987,9,0.257,0.045,0.267,0.034,0.179,0.026,0.194,0.025,0.189,0.024
1987,10,0.239,0.048,0.28,0.034,0.185,0.026,0.194,0.025,0.192,0.024
1987,11,0.162,0.046,0.289,0.034,0.189,0.026,0.193,0.025,0.193,0.024
1987,12,0.403,0.046,0.296,0.035,0.194,0.027,0.191,0.025,0.196,0.024
1988,1,0.46,0.048,0.286,0.035,0.2,0.027,0.191,0.025,0.198,0.024
1988,2,0.272,0.039,0.294,0.035,0.201,0.027,0.19,0.025,0.201,0.024
1988,3,0.347,0.043,0.292,0.035,0.204,0.027,0.19,0.026,0.202,0.024
1988,4,0.326,0.049,0.294,0.036,0.208,0.027,0.19,0.026,0.204,0.024
1988,5,0.269,0.052,0.286,0.036,0.214,0.028,0.19,0.026,0.207,0.024
1988,6,0.299,0.054,0.269,0.036,0.219,0.028,0.19,0.026,0.21,0.024
1988,7,0.208,0.053,0.235,0.036,0.222,0.028,0.191,0.026,0.213,0.025
1988,8,0.291,0.056,0.228,0.036,0.224,0.028,0.189,0.026,0.216,0.025
1988,9,0.238,0.048,0.214,0.037,0.225,0.028,0.187,0.026,0.218,0.025
1988,10,0.261,0.055,0.199,0.037,0.23,0.028,0.188,0.026,0.219,0.025
1988,11,0.067,0.047,0.179,0.037,0.234,0.028,0.186,0.026,0.22,0.025
1988,12,0.204,0.049,0.16,0.037,0.24,0.029,0.186,0.026,0.222,0.025
1989,1,0.052,0.051,0.158,0.037,0.246,0.029,0.186,0.027,0.223,0.025
1989,2,0.18,0.044,0.149,0.037,0.25,0.029,0.186,0.027,0.226,0.025
1989,3,0.178,0.047,0.144,0.037,0.255,0.029,0.186,0.027,0.226,0.025
1989,4,0.15,0.057,0.14,0.037,0.257,0.029,0.188,0.027,0.227,0.026
1989,5,0.032,0.05,0.145,0.037,0.261,0.029,0.188,0.027,0.228,0.026
1989,6,0.071,0.053,0.157,0.037,0.264,0.029,0.191,0.027,0.229,0.026
1989,7,0.181,0.057,0.183,0.038,0.268,0.03,0.193,0.027,0.23,0.026
1989,8,0.18,0.049,0.197,0.038,0.268,0.03,0.194,0.027,0.231,0.026
1989,9,0.179,0.049,0.23,0.038,0.272,0.03,0.195,0.028,0.231,0.026
1989,10,0.222,0.047,0.251,0.039,0.272,0.03,0.198,0.028,0.232,0.026
1989,11,0.125,0.055,0.274,0.039,0.274,0.03,0.201,0.028,0.232,0.026
1989,12,0.339,0.049,0.294,0.039,0.273,0.03,0.205,0.028,0.232,0.026
1990,1,0.365,0.054,0.303,0.039,0.269,0.03,0.207,0.028,0.232,0.027
1990,2,0.347,0.046,0.307,0.039,0.266,0.031,0.213,0.028,0.232,0.027
1990,3,0.573,0.05,0.305,0.039,0.26,0.031,0.215,0.029,0.233,0.027
1990,4,0.409,0.055,0.317,0.039,0.257,0.031,0.217,0.029,0.234,0.027
1990,5,0.308,0.055,0.337,0.04,0.254,0.031,0.218,0.029,0.234,0.027
1990,6,0.307,0.058,0.34,0.04,0.25,0.031,0.22,0.029,0.235,0.027
1990,7,0.292,0.053,0.338,0.04,0.248,0.031,0.224,0.029,0.235,0.027
1990,8,0.229,0.05,0.345,0.04,0.249,0.031,0.226,0.03,0.236,0.027
1990,9,0.159,0.061,0.319,0.04,0.248,0.031,0.228,0.03,0.237,0.028
1990,10,0.358,0.055,0.323,0.04,0.246,0.032,0.231,0.03,0.237,0.028
1990,11,0.365,0.066,0.321,0.041,0.244,0.032,0.233,0.03,0.237,0.028
1990,12,0.376,0.057,0.327,0.041,0.242,0.032,0.235,0.03,0.238,0.028
1991,1,0.346,0.055,0.335,0.041,0.241,0.032,0.235,0.03,0.238,0.028
1991,2,0.423,0.048,0.34,0.041,0.237,0.032,0.236,0.03,0.238,0.028
1991,3,0.266,0.051,0.349,0.041,0.235,0.032,0.236,0.031,0.239,0.028
1991,4,0.456,0.053,0.339,0.042,0.233,0.033,0.237,0.031,0.24,0.028
1991,5,0.283,0.054,0.326,0.041,0.232,0.033,0.237,0.031,0.242,0.029
1991,6,0.385,0.057,0.317,0.041,0.232,0.033,0.239,0.031,0.243,0.029
1991,7,0.38,0.053,0.325,0.041,0.234,0.033,0.241,0.031,0.244,0.029
1991,8,0.292,0.051,0.323,0.041,0.231,0.033,0.243,0.031,0.245,0.029
1991,9,0.265,0.051,0.328,0.041,0.232,0.033,0.244,0.031,0.246,0.029
1991,10,0.235,0.053,0.309,0.041,0.235,0.033,0.245,0.031,0.247,0.029
1991,11,0.217,0.055,0.305,0.041,0.239,0.033,0.246,0.032,0.25,0.029
1991,12,0.263,0.054,0.29,0.042,0.243,0.034,0.248,0.032,0.25,0.029
1992,1,0.447,0.052,0.262,0.042,0.243,0.034,0.249,0.032,0.253,0.03
1992,2,0.39,0.052,0.24,0.043,0.243,0.034,0.249,0.032,0.256,0.03
1992,3,0.332,0.054,0.212,0.043,0.243,0.034,0.251,0.032,0.259,0.03
1992,4,0.231,0.051,0.196,0.043,0.245,0.034,0.253,0.032,0.261,0.03
1992,5,0.237,0.055,0.174,0.043,0.249,0.034,0.254,0.032,0.263,0.03
1992,6,0.203,0.06,0.166,0.043,0.249,0.035,0.256,0.032,0.265,0.03
1992,7,0.043,0.057,0.16,0.043,0.25,0.035,0.256,0.032,0.267,0.03
1992,8,0.026,0.058,0.152,0.043,0.254,0.035,0.257,0.033,0.269,0.03
1992,9,-0.071,0.051,0.149,0.043,0.25,0.035,0.259,0.033,0.271,0.03
1992,10,0.042,0.053,0.146,0.043,0.248,0.035,0.262,0.033,0.273,0.03
1992,11,-0.047,0.055,0.139,0.043,0.246,0.035,0.265,0.033,0.274,0.03
1992,12,0.175,0.058,0.137,0.043,0.247,0.036,0.266,0.033,0.275,0.031
1993,1,0.372,0.054,0.149,0.043,0.249,0.036,0.267,0.033,0.276,0.031
1993,2,0.293,0.051,0.151,0.043,0.251,0.036,0.271,0.033,0.276,0.031
1993,3,0.296,0.056,0.163,0.044,0.253,0.036,0.273,0.033,0.277,0.031
1993,4,0.195,0.056,0.173,0.044,0.253,0.036,0.275,0.033,0.279,0.031
1993,5,0.148,0.056,0.178,0.044,0.252,0.036,0.278,0.034,0.28,0.031
1993,6,0.183,0.064,0.178,0.045,0.25,0.036,0.28,0.034,0.281,0.031
1993,7,0.18,0.06,0.165,0.045,0.247,0.036,0.284,0.034,0.282,0.031
1993,8,0.057,0.058,0.138,0.045,0.247,0.037,0.286,0.034,0.283,0.031
1993,9,0.07,0.058,0.137,0.045,0.246,0.037,0.287,0.034,0.285,0.032
1993,10,0.165,0.057,0.145,0.045,0.243,0.037,0.288,0.034,0.287,0.032
1993,11,0.006,0.058,0.154,0.045,0.241,0.037,0.29,0.034,0.287,0.032
1993,12,0.18,0.061,0.166,0.045,0.237,0.037,0.293,0.034,0.29,0.032
1994,1,0.212,0.056,0.169,0.045,0.235,0.037,0.296,0.034,0.291,0.032
1994,2,-0.023,0.053,0.176,0.045,0.236,0.037,0.299,0.035,0.294,0.032
1994,3,0.275,0.053,0.187,0.045,0.234,0.037,0.299,0.035,0.295,0.032
1994,4,0.302,0.057,0.203,0.045,0.232,0.037,0.3,0.035,0.297,0.032
1994,5,0.25,0.056,0.232,0.045,0.232,0.037,0.302,0.035,0.298,0.032
1994,6,0.329,0.062,0.242,0.045,0.233,0.038,0.304,0.035,0.299,0.032
1994,7,0.216,0.059,0.259,0.045,0.23,0.038,0.304,0.035,0.3,0.033
1994,8,0.144,0.054,0.311,0.046,0.229,0.038,0.304,0.035,0.301,0.033
1994,9,0.196,0.056,0.317,0.046,0.231,0.038,0.305,0.035,0.303,0.033
1994,10,0.359,0.057,0.318,0.046,0.233,0.038,0.306,0.036,0.305,0.033
1994,11,0.353,0.058,0.313,0.046,0.234,0.038,0.307,0.036,0.308,0.033
1994,12,0.298,0.057,0.312,0.046,0.238,0.038,0.308,0.036,0.31,0.033
1995,1,0.422,0.056,0.328,0.046,0.243,0.038,0.307,0.036,0.312,0.033
1995,2,0.598,0.054,0.35,0.046,0.249,0.038,0.308,0.036,0.314,0.033
1995,3,0.345,0.057,0.355,0.046,0.257,0.038,0.306,0.036,0.317,0.033
1995,4,0.314,0.057,0.356,0.046,0.266,0.038,0.307,0.036,0.319,0.034
1995,5,0.187,0.059,0.352,0.047,0.276,0.038,0.307,0.036,0.321,0.034
1995,6,0.327,0.058,0.346,0.047,0.283,0.038,0.307,0.036,0.324,0.034
1995,7,0.405,0.059,0.328,0.046,0.285,0.038,0.306,0.037,0.326,0.034
1995,8,0.406,0.056,0.312,0.046,0.294,0.038,0.308,0.037,0.328,0.034
1995,9,0.26,0.054,0.301,0.046,0.298,0.038,0.309,0.037,0.33,0.034
1995,10,0.361,0.057,0.297,0.046,0.305,0.039,0.308,0.037,0.332,0.034
1995,11,0.316,0.06,0.295,0.045,0.312,0.039,0.306,0.037,0.335,0.034
1995,12,0.224,0.058,0.281,0.045,0.319,0.039,0.305,0.037,0.337,0.034
1996,1,0.198,0.055,0.268,0.045,0.326,0.039,0.306,0.037,0.338,0.035
1996,2,0.406,0.054,0.262,0.045,0.335,0.039,0.306,0.037,0.34,0.035
1996,3,0.223,0.055,0.251,0.045,0.34,0.039,0.308,0.037,0.341,0.035
1996,4,0.255,0.053,0.232,0.045,0.343,0.039,0.308,0.038,0.342,0.035
1996,5,0.174,0.057,0.222,0.045,0.348,0.039,0.31,0.038,0.344,0.035
1996,6,0.155,0.055,0.23,0.045,0.354,0.039,0.311,0.038,0.346,0.035
1996,7,0.249,0.054,0.238,0.045,0.357,0.039,0.311,0.038,0.347,0.035
1996,8,0.328,0.056,0.233,0.045,0.367,0.04,0.312,0.038,0.35,0.035
1996,9,0.139,0.054,0.25,0.045,0.366,0.04,0.314,0.038,0.352,0.035
